speaker_id,keyword,utterance_id,audio_path,transcript
dcb32,huncha,c7f873d274,data/external/incoming/openslr_54/audio/c7f873d274.wav,ऊ नै हुन्छ
cce0f,hoina,4d5288fc94,data/external/incoming/openslr_54/audio/4d5288fc94.wav,ऊर्जा वस्तु होइन
8570d,hoina,4f38842b7a,data/external/incoming/openslr_54/audio/4f38842b7a.wav,ऊर्जा वस्तु होइन
e64b6,huncha,2837ca47cf,data/external/incoming/openslr_54/audio/2837ca47cf.wav,ऊर्जा हुन्छ
aeab9,huncha,72036ca132,data/external/incoming/openslr_54/audio/72036ca132.wav,ऊर्जा हुन्छ
62e53,huncha,bd6d98c7f1,data/external/incoming/openslr_54/audio/bd6d98c7f1.wav,ऊर्जा हुन्छ
23888,huncha,eb23cf4500,data/external/incoming/openslr_54/audio/eb23cf4500.wav,ऊर्जा हुन्छ
79c24,huncha,4e5806a0c0,data/external/incoming/openslr_54/audio/4e5806a0c0.wav,ऊर्जा हुन्छ जसको
e2039,huncha,8d644bab64,data/external/incoming/openslr_54/audio/8d644bab64.wav,ऊर्जा हुन्छ जसको
750b9,huncha,0eb0eeccff,data/external/incoming/openslr_54/audio/0eb0eeccff.wav,ऋषिपूजापछि नाचगान तथा भजनकीर्तन गरेमा तीजको व्रत पूर्ण हुन्छ भन्ने धार्मिक मान्यता छ।
6fcfb,arko,3bd1c03ea8,data/external/incoming/openslr_54/audio/3bd1c03ea8.wav,एउटा अझै अर्को
1f790,arko,aa43d29d2c,data/external/incoming/openslr_54/audio/aa43d29d2c.wav,एउटा अझै अर्को
68081,arko,ca8dc234d1,data/external/incoming/openslr_54/audio/ca8dc234d1.wav,एउटा अझै अर्को
8389b,arko,f9d1d7eefe,data/external/incoming/openslr_54/audio/f9d1d7eefe.wav,एउटा अर्को
1fa10,arko,2e47c75314,data/external/incoming/openslr_54/audio/2e47c75314.wav,एउटा अर्को इकाइ
7c42f,arko,853a715db0,data/external/incoming/openslr_54/audio/853a715db0.wav,एउटा अर्को इकाइ
57282,arko,8ee32f3836,data/external/incoming/openslr_54/audio/8ee32f3836.wav,एउटा अर्को सूत्रको पनि प्रयोग
8efbc,arko,f395644a69,data/external/incoming/openslr_54/audio/f395644a69.wav,एउटा अर्को सूत्रको पनि प्रयोग
5853c,huncha,57465f7f9e,data/external/incoming/openslr_54/audio/57465f7f9e.wav,एउटा इलेक्ट्रोन हुन्छ
68f0f,huncha,7c579c2889,data/external/incoming/openslr_54/audio/7c579c2889.wav,एउटा इलेक्ट्रोन हुन्छ
dcb32,huncha,991312b12d,data/external/incoming/openslr_54/audio/991312b12d.wav,एउटा इलेक्ट्रोन हुन्छ
76dab,huncha,c7ae56fe33,data/external/incoming/openslr_54/audio/c7ae56fe33.wav,एउटा इलेक्ट्रोन हुन्छ
bda65,huncha,e306e38b2d,data/external/incoming/openslr_54/audio/e306e38b2d.wav,एउटा गनिनुहुन्छ
e2039,maathi,180592466d,data/external/incoming/openslr_54/audio/180592466d.wav,एउटा घिर्नीमाथि हालेर
c69a8,maathi,cfe1e6f6c1,data/external/incoming/openslr_54/audio/cfe1e6f6c1.wav,एउटा घिर्नीमाथि हालेर
c536c,arko,695993224b,data/external/incoming/openslr_54/audio/695993224b.wav,एउटा ठाउँदेखि अर्को
7e781,arko,70d07da21d,data/external/incoming/openslr_54/audio/70d07da21d.wav,एउटा ठाउँदेखि अर्को
7ed61,arko,ca23679685,data/external/incoming/openslr_54/audio/ca23679685.wav,एउटा ठाउँदेखि अर्को
7c42f,arko,d120ff961f,data/external/incoming/openslr_54/audio/d120ff961f.wav,एउटा ठाउँदेखि अर्को
e2039,arko,ff4aa39481,data/external/incoming/openslr_54/audio/ff4aa39481.wav,एउटा ठाउँदेखि अर्को
f6b2d,arko,4bf4f07a44,data/external/incoming/openslr_54/audio/4bf4f07a44.wav,एउटा ठाउँदेखि अर्को ठाउँमा
96e21,tala,1d935d1480,data/external/incoming/openslr_54/audio/1d935d1480.wav,एउटा पातलो छड
41d46,tala,592d9b79ba,data/external/incoming/openslr_54/audio/592d9b79ba.wav,एउटा पातलो छडजस्तो
f0c93,tala,5f816067a5,data/external/incoming/openslr_54/audio/5f816067a5.wav,एउटा पातलो छडजस्तो
439c2,tala,b0262b2ff7,data/external/incoming/openslr_54/audio/b0262b2ff7.wav,एउटा पातलो छडजस्तो
fc62e,huncha,5718c4cdc5,data/external/incoming/openslr_54/audio/5718c4cdc5.wav,एउटा भुटिया हुनुहुन्छ
4ce22,arko,4f343103e7,data/external/incoming/openslr_54/audio/4f343103e7.wav,एउटा मांसाहारी चमेरो र अर्को फलाहारी चमेरो।
c64dc,arko,6ad9fda016,data/external/incoming/openslr_54/audio/6ad9fda016.wav,एउटा मांसाहारी चमेरो र अर्को फलाहारी चमेरो।
faf1d,huncha,5de16d4087,data/external/incoming/openslr_54/audio/5de16d4087.wav,एउटै इकाइ हुन्छ
95635,huncha,2bf3a65e3d,data/external/incoming/openslr_54/audio/2bf3a65e3d.wav,एउटै स्वभाव हुन्छ
01173,huncha,749c056ce7,data/external/incoming/openslr_54/audio/749c056ce7.wav,एउटै स्वभाव हुन्छ
e0d14,huncha,daadae51ba,data/external/incoming/openslr_54/audio/daadae51ba.wav,एउटै स्वभाव हुन्छ
ee687,huncha,dcfc036add,data/external/incoming/openslr_54/audio/dcfc036add.wav,एउटै स्वभाव हुन्छ
c536c,huncha,f75556c242,data/external/incoming/openslr_54/audio/f75556c242.wav,एउटै स्वभाव हुन्छ
b4e60,huncha,2e88d50970,data/external/incoming/openslr_54/audio/2e88d50970.wav,एउटै हुन्छन्
47075,huncha,666a9421aa,data/external/incoming/openslr_54/audio/666a9421aa.wav,एउटै हुन्छन्
e4714,maathi,4f77affd8e,data/external/incoming/openslr_54/audio/4f77affd8e.wav,एएनसी माथि
88dc8,maathi,8c04408cf1,data/external/incoming/openslr_54/audio/8c04408cf1.wav,एएनसी माथि
4b59a,arko,919d051faa,data/external/incoming/openslr_54/audio/919d051faa.wav,एक अर्को कथा छ
f4b4a,arko,da95ea2b6a,data/external/incoming/openslr_54/audio/da95ea2b6a.wav,एक अर्को धारणा
62ba7,arko,92d7bf1888,data/external/incoming/openslr_54/audio/92d7bf1888.wav,एक अर्को शक्ति
c0b4e,huncha,6079099fb8,data/external/incoming/openslr_54/audio/6079099fb8.wav,एक अहम् विषय हुन्छ
8f7f7,huncha,b313165554,data/external/incoming/openslr_54/audio/b313165554.wav,एक अहम् विषय हुन्छ
e8f71,arko,4125197805,data/external/incoming/openslr_54/audio/4125197805.wav,एक किनाराबाट अर्को
abc37,arko,6b99a4e27a,data/external/incoming/openslr_54/audio/6b99a4e27a.wav,एक किनाराबाट अर्को
efcb9,arko,9d1f99d900,data/external/incoming/openslr_54/audio/9d1f99d900.wav,एक किनाराबाट अर्को
a30f2,arko,9dc2fdf046,data/external/incoming/openslr_54/audio/9dc2fdf046.wav,एक किनाराबाट अर्को
8efbc,huncha,c88c8aead8,data/external/incoming/openslr_54/audio/c88c8aead8.wav,एक क्रम हुन्छ
07a6a,huncha,28fc585e24,data/external/incoming/openslr_54/audio/28fc585e24.wav,एक डेसिमिटरको हुन्छ
e455a,huncha,71acc70a5a,data/external/incoming/openslr_54/audio/71acc70a5a.wav,एक डेसिमिटरको हुन्छ
2526c,maathi,0cf1d8dc6a,data/external/incoming/openslr_54/audio/0cf1d8dc6a.wav,एकतर्फ सबैभन्दा माथि
95a0e,maathi,5a7af9b67f,data/external/incoming/openslr_54/audio/5a7af9b67f.wav,एकतर्फ सबैभन्दा माथि
70e10,tala,01c05cc3cd,data/external/incoming/openslr_54/audio/01c05cc3cd.wav,एक तले तथा
25ff3,tala,5bf0b8a84d,data/external/incoming/openslr_54/audio/5bf0b8a84d.wav,एक तले तथा
2526c,tala,75952fc6ed,data/external/incoming/openslr_54/audio/75952fc6ed.wav,एक तले तथा
da6d1,tala,f5602a25f9,data/external/incoming/openslr_54/audio/f5602a25f9.wav,एक तले तथा
68f0f,arko,486dcccf24,data/external/incoming/openslr_54/audio/486dcccf24.wav,एकथरीको भनाइअनुसार साविक नढलेसम्म फेर्नु हुँदैन भन्ने र अर्कोथरीका भनाइअनुसार कहिले ढल्छ कहिले ढल्छ।
96ad5,tala,1b7f3469c9,data/external/incoming/openslr_54/audio/1b7f3469c9.wav,एकदेखि स्वयम्‌का पुत्र भरतलाई अयोध्याको राजगद्दी तथा अर्कासित रामलाई चौध वर्षको वनवास।
bc6b6,tala,5a912a3c54,data/external/incoming/openslr_54/audio/5a912a3c54.wav,एकदेखि स्वयम्‌का पुत्र भरतलाई अयोध्याको राजगद्दी तथा अर्कासित रामलाई चौध वर्षको वनवास।
72951,arko,f75ebfb932,data/external/incoming/openslr_54/audio/f75ebfb932.wav,एक पदमा अर्को
d863b,feri,39cad0bc24,data/external/incoming/openslr_54/audio/39cad0bc24.wav,एकपल्ट फेरि देखि
ea935,tala,2ae7cd5cf8,data/external/incoming/openslr_54/audio/2ae7cd5cf8.wav,एक प्रकारको पातलो
f9558,tala,4f3914da96,data/external/incoming/openslr_54/audio/4f3914da96.wav,एक प्रकारको पातलो
3c2c4,tala,bb39181d52,data/external/incoming/openslr_54/audio/bb39181d52.wav,एक प्रकारको पातलो
70e10,tala,de46cf98b7,data/external/incoming/openslr_54/audio/de46cf98b7.wav,एक प्रकारको पातलो
2f34a,tala,fad8ef41e9,data/external/incoming/openslr_54/audio/fad8ef41e9.wav,एक प्रकारको पातलो
bda65,banda,294e63ca3e,data/external/incoming/openslr_54/audio/294e63ca3e.wav,एक प्राचीन बन्दरगाह शहर
ef6a0,banda,cf56015591,data/external/incoming/openslr_54/audio/cf56015591.wav,एक प्राचीन बन्दरगाह शहर
42be7,huncha,107a677b61,data/external/incoming/openslr_54/audio/107a677b61.wav,एक वरदान सिद्ध हुन्छ
79c24,huncha,54658af681,data/external/incoming/openslr_54/audio/54658af681.wav,एक वरदान सिद्ध हुन्छ
e3a27,huncha,8738744cd7,data/external/incoming/openslr_54/audio/8738744cd7.wav,एक वरदान सिद्ध हुन्छ
7f9c6,huncha,2934ea5828,data/external/incoming/openslr_54/audio/2934ea5828.wav,एक वर्ष हुन्छ
f4b4a,arko,4fa620acf1,data/external/incoming/openslr_54/audio/4fa620acf1.wav,एक व्यक्तिबाट अर्को
261b4,arko,aaa57147ee,data/external/incoming/openslr_54/audio/aaa57147ee.wav,एक व्यक्तिबाट अर्को
4b9fc,arko,d6c4befa07,data/external/incoming/openslr_54/audio/d6c4befa07.wav,एक व्यक्तिबाट अर्को
f6b2d,huncha,c0f13915ea,data/external/incoming/openslr_54/audio/c0f13915ea.wav,एकसमान हुन्छ
c7d7d,huncha,b8f222c22a,data/external/incoming/openslr_54/audio/b8f222c22a.wav,एक हुनुहुन्छ
97b71,maathi,501449c022,data/external/incoming/openslr_54/audio/501449c022.wav,एकीकृत नेपाललाई माथि
0234b,huncha,ba83df902e,data/external/incoming/openslr_54/audio/ba83df902e.wav,एकेन्द्रजी विकिपीडियाका पृष्ठहरू सार्नको लागि खास कुरामा ध्यान दिनु पर्ने हुन्छ।
9d08c,huncha,84be2ca941,data/external/incoming/openslr_54/audio/84be2ca941.wav,एकैनास हुन्छ
f5932,huncha,932101129f,data/external/incoming/openslr_54/audio/932101129f.wav,एकैनास हुन्छ
d241a,huncha,fa0691acd7,data/external/incoming/openslr_54/audio/fa0691acd7.wav,एक्लिएको हुन्छ
d26e5,huncha,fddbc137a6,data/external/incoming/openslr_54/audio/fddbc137a6.wav,एक्लिएको हुन्छ
44559,huncha,12e7a56608,data/external/incoming/openslr_54/audio/12e7a56608.wav,एक्सरेभन्दा बढी हुन्छ
5f3e5,huncha,b6fb64d93c,data/external/incoming/openslr_54/audio/b6fb64d93c.wav,एजेण्डा रहेको बताउनुहुन्छ
9fab8,huncha,c5f9c72e3d,data/external/incoming/openslr_54/audio/c5f9c72e3d.wav,एजेण्डा रहेको बताउनुहुन्छ
5df8e,hoina,18ac1d90e2,data/external/incoming/openslr_54/audio/18ac1d90e2.wav,एलिसा ग्रे होइन
ee687,arko,3bc7a19e4f,data/external/incoming/openslr_54/audio/3bc7a19e4f.wav,एवं अर्को गति ऊर्जा
b7116,arko,aead99895d,data/external/incoming/openslr_54/audio/aead99895d.wav,एवं अर्को गति ऊर्जा
963b9,arko,e5c5bff1f7,data/external/incoming/openslr_54/audio/e5c5bff1f7.wav,एवं अर्को गति ऊर्जा
22540,arko,f48d9d5d55,data/external/incoming/openslr_54/audio/f48d9d5d55.wav,एवं अर्को गति ऊर्जा
f4763,huncha,b39cf79957,data/external/incoming/openslr_54/audio/b39cf79957.wav,एवं ग्रहीय शुक्रबार हुन्छ
12694,maathi,e4f232ae4b,data/external/incoming/openslr_54/audio/e4f232ae4b.wav,एस्प्रेसो कफीको माथि
1d75d,maathi,fc2f35c049,data/external/incoming/openslr_54/audio/fc2f35c049.wav,एस्प्रेसो कफीको माथि
1f790,arko,37d7e8a20f,data/external/incoming/openslr_54/audio/37d7e8a20f.wav,ऐक्यबद्धता गठिलो हुनै पर्छ आउनुहोस् तपाईँंलाई अर्को नाम फुरेको छ भने त्यो नै सही।
